Entry ID,EMDB Map,Experimental Method,EM Diffraction Resolution (Å),EM Resolution (Å),Symmetry Type,Point Symmetry,Additional Map,Aggregation State,Reconstruction Method,Embedding,Staining,Vitrification,Microscope Model,Film or Detector Model,Release Date,Deposition Date,Citation Author,
"1PDJ","EMD-1048","ELECTRON MICROSCOPY",,12,"POINT","C6","1K28, EMD-1048","PARTICLE","SINGLE PARTICLE","NO","NO","YES","FEI/PHILIPS CM300FEG/T","KODAK SO-163 FILM","2003-09-09","2003-05-19","Kostyuchenko, V.A., Leiman, P.G., Chipman, P.R., Kanamaru, S., van Raaij, M.J., Arisaka, F., Mesyanzhinov, V.V., Rossmann, M.G."
"1PDL","EMD-1048","ELECTRON MICROSCOPY",,12,"POINT","C6","1K28, EMD-1048","PARTICLE","SINGLE PARTICLE","NO","NO","YES","FEI/PHILIPS CM300FEG/T","KODAK SO-163 FILM","2003-09-09","2003-05-19","Kostyuchenko, V.A., Leiman, P.G., Chipman, P.R., Kanamaru, S., van Raaij, M.J., Arisaka, F., Mesyanzhinov, V.V., Rossmann, M.G."
"1PDM","EMD-1048","ELECTRON MICROSCOPY",,12,"POINT","C6","1N80, EMD-1048","PARTICLE","SINGLE PARTICLE","NO","NO","YES","FEI/PHILIPS CM300FEG/T","KODAK SO-163 FILM","2003-09-09","2003-05-19","Kostyuchenko, V.A., Leiman, P.G., Chipman, P.R., Kanamaru, S., van Raaij, M.J., Arisaka, F., Mesyanzhinov, V.V., Rossmann, M.G."
"1PDP","EMD-1048","ELECTRON MICROSCOPY",,12,"POINT","C6","1QEX, EMD-1048","PARTICLE","SINGLE PARTICLE","NO","NO","YES","FEI/PHILIPS CM300FEG/T","KODAK SO-163 FILM","2003-09-09","2003-05-19","Kostyuchenko, V.A., Leiman, P.G., Chipman, P.R., Kanamaru, S., van Raaij, M.J., Arisaka, F., Mesyanzhinov, V.V., Rossmann, M.G."
"1PN6","EMD-1363","ELECTRON MICROSCOPY",,10.8,"POINT","C1","1FNM, 1PN7, 1PN8, EMD-1055, EMD-1362, EMD-1363, EMD-1364, EMD-1365, EMD-1366","PARTICLE","SINGLE PARTICLE","NO","NO","YES","FEI TECNAI F20","KODAK SO-163 FILM","2003-07-15","2003-06-12","Valle, M., Zavialov, A., Sengupta, J., Rawat, U., Ehrenberg, M., Frank, J."
"1PN7","EMD-1363","ELECTRON MICROSCOPY",,10.8,"POINT","C1","1GIX, 1GIY, 1PN6, 1PN8, EMD-1055, EMD-1362, EMD-1363, EMD-1364, EMD-1365, EMD-1366","PARTICLE","SINGLE PARTICLE","NO","NO","YES","FEI TECNAI F20","KODAK SO-163 FILM","2003-07-15","2003-06-12","Valle, M., Zavialov, A., Sengupta, J., Rawat, U., Ehrenberg, M., Frank, J."
"1PN8","EMD-1363","ELECTRON MICROSCOPY",,10.8,"POINT","C1","1GIX, 1GIY, 1PN6, 1PN7, EMD-1055, EMD-1362, EMD-1363, EMD-1364, EMD-1365, EMD-1366","PARTICLE","SINGLE PARTICLE","NO","NO","YES","FEI TECNAI F20","KODAK SO-163 FILM","2003-07-15","2003-06-12","Valle, M., Zavialov, A., Sengupta, J., Rawat, U., Ehrenberg, M., Frank, J."
"1Q55","EMD-1052","ELECTRON MICROSCOPY",,30,"POINT","C1","1L3W, 1Q5A, 1Q5B, 1Q5C, EMD-1052","TISSUE","TOMOGRAPHY","YES","NO","NO","FEI/PHILIPS CM200FEG/UT","GENERIC GATAN","2003-10-07","2003-08-06","He, W., Cowin, P., Stokes, D.L."
"1Q5A","EMD-1052","ELECTRON MICROSCOPY",,30,"POINT","C1","1L3W, 1Q55, 1Q5B, 1Q5C, EMD-1052","TISSUE","TOMOGRAPHY","YES","YES","YES","FEI/PHILIPS CM200FEG","GENERIC GATAN","2003-10-07","2003-08-06","He, W., Cowin, P., Stokes, D.L."
"1Q5B","EMD-1052","ELECTRON MICROSCOPY",,30,"POINT","C1","1L3W, 1Q55, 1Q5A, 1Q5C, EMD-1052","TISSUE","TOMOGRAPHY","YES","NO","NO","FEI/PHILIPS CM200FEG","GENERIC GATAN","2003-10-07","2003-08-06","He, W., Cowin, P., Stokes, D.L."
